"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.item"	"Answer.target_property"	"Answer.target_frequency"	"Answer.target_position"	"Answer.familiarization_cond"	"Answer.participant_response_type_condition"	"Answer.participant_feature_count_condition"	"Answer.linguistic_framing_condition"	"Answer.target_filler_sequence_condition"	"Answer.question_type_condition"	"Answer.manip_check_target"	"Answer.manip_check_dist"	"Answer.name_check_correct"	"Answer.choice"	"Answer.choice_correct"	"Answer.money_allocated_to_foil"	"Answer.money_allocated_to_target"	"Answer.money_allocated_to_logical"	"Answer.Likert_value_foil"	"Answer.Likert_value_target"	"Answer.Likert_value_logical"	"Answer.about"	"Answer.comment"	"Answer.age"	"Answer.gender"	"Answer.scale_and_levels_condition"	"Answer.familiarization_present_in_study"
"2E924SMEZZ2M1DSN5ZZPFY3ASNXK3R"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Fri Jan 24 16:02:24 PST 2014"	"200"	"0"	"0"	"200"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Fri Jan 31 16:02:24 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3ASNXK3R"	"2JPBNVP3TVOKONLJ16P7WEO5LB503Y"	"A2IL54WGO0K65G"	"Approved"	"Sat Jan 25 09:39:39 PST 2014"	"Fri Jan 24 16:58:42 PST 2014"	"Fri Jan 24 16:59:39 PST 2014"	"Fri Jan 24 20:34:57 PST 2014"	""	""	""	""	"""sundae"""	"""chocolate"""	"0"	"""left"""	"-1"	"0"	"1"	"1"	"0"	"0"	"""1"""	"""2"""	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Choosing a survey"""	"""No"""	"""23"""	"""m"""	"2"	"0"
"2E924SMEZZ2M1DSN5ZZPFY3ASNXK3R"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Fri Jan 24 16:02:24 PST 2014"	"200"	"0"	"0"	"200"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Fri Jan 31 16:02:24 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3ASNXK3R"	"2LJI8IUB2YU9RCNSPQ23R0FHPMW7JG"	"A32CMQGGTSUK6Z"	"Approved"	"Sat Jan 25 09:39:40 PST 2014"	"Fri Jan 24 16:58:27 PST 2014"	"Fri Jan 24 16:59:40 PST 2014"	"Fri Jan 24 20:34:57 PST 2014"	""	""	""	""	"""Christmas tree"""	"""ornaments"""	"0"	"""right"""	"-1"	"0"	"1"	"1"	"0"	"0"	"""1"""	"""2"""	"""FALSE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""how we pay attention to details"""	""""""	"""28"""	"""m"""	"2"	"0"
"2E924SMEZZ2M1DSN5ZZPFY3ASNXK3R"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Fri Jan 24 16:02:24 PST 2014"	"200"	"0"	"0"	"200"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Fri Jan 31 16:02:24 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3ASNXK3R"	"2W6C1PC6SK9R21BOVNQENMAGVZ21PD"	"A7LIT8S8LGRAH"	"Approved"	"Sat Jan 25 09:39:53 PST 2014"	"Fri Jan 24 16:58:57 PST 2014"	"Fri Jan 24 16:59:53 PST 2014"	"Fri Jan 24 20:34:58 PST 2014"	""	""	""	""	"""friend"""	"""glasses"""	"0"	"""left"""	"-1"	"0"	"1"	"1"	"0"	"0"	"""2"""	"""1"""	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Who I think Bob is refering to in one word"""	"""no"""	"""38"""	"""F"""	"4"	"0"
"2E924SMEZZ2M1DSN5ZZPFY3ASNXK3R"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Fri Jan 24 16:02:24 PST 2014"	"200"	"0"	"0"	"200"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Fri Jan 31 16:02:24 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3ASNXK3R"	"2118D8J3VE7WBLZNUH73SCKEG6HIYH"	"A2HR204WTPR2F7"	"Approved"	"Sat Jan 25 09:40:10 PST 2014"	"Fri Jan 24 16:59:14 PST 2014"	"Fri Jan 24 17:00:10 PST 2014"	"Fri Jan 24 20:35:04 PST 2014"	""	""	""	""	"""sundae"""	"""whipped cream"""	"0"	"""right"""	"-1"	"0"	"1"	"1"	"0"	"0"	"""1"""	"""2"""	"""TRUE"""	"""logical"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Sundaes. And/or the perception of what people are talking about when they say 'sundae'."""	"""No."""	"""25"""	"""o"""	"2"	"0"
"2E924SMEZZ2M1DSN5ZZPFY3ASNXK3R"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Fri Jan 24 16:02:24 PST 2014"	"200"	"0"	"0"	"200"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Fri Jan 31 16:02:24 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3ASNXK3R"	"2626X3YOCCF0VIBKTUKITII34TIRQQ"	"A2VH9GJHQEC3XQ"	"Approved"	"Sat Jan 25 09:40:15 PST 2014"	"Fri Jan 24 16:58:11 PST 2014"	"Fri Jan 24 17:00:15 PST 2014"	"Fri Jan 24 20:35:04 PST 2014"	""	""	""	""	"""boat"""	"""sail"""	"0"	"""left"""	"-1"	"0"	"1"	"1"	"0"	"0"	"""1"""	"""2"""	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""what we thought bob meant when he told us \""sail\"""""	""""""	"""19"""	"""m"""	"2"	"0"
"2E924SMEZZ2M1DSN5ZZPFY3ASNXK3R"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Fri Jan 24 16:02:24 PST 2014"	"200"	"0"	"0"	"200"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Fri Jan 31 16:02:24 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3ASNXK3R"	"24IIHPCGJ2D2KH9W1280PPPYOFZ39D"	"A2IGECVAX479LO"	"Approved"	"Sat Jan 25 09:41:26 PST 2014"	"Fri Jan 24 17:00:31 PST 2014"	"Fri Jan 24 17:01:26 PST 2014"	"Fri Jan 24 20:35:04 PST 2014"	""	""	""	""	"""boat"""	"""cabin"""	"0"	"""left"""	"-1"	"0"	"1"	"1"	"0"	"0"	"""1"""	"""2"""	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""How we perceive words and objects"""	"""No"""	"""36"""	"""M"""	"2"	"0"
"2E924SMEZZ2M1DSN5ZZPFY3ASNXK3R"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Fri Jan 24 16:02:24 PST 2014"	"200"	"0"	"0"	"200"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Fri Jan 31 16:02:24 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3ASNXK3R"	"2NE25L8I9NZWPAKZ2T54WW7ZEJOJT5"	"A1DY6JQT8QZ6US"	"Approved"	"Sat Jan 25 09:42:53 PST 2014"	"Fri Jan 24 17:01:37 PST 2014"	"Fri Jan 24 17:02:53 PST 2014"	"Fri Jan 24 20:35:04 PST 2014"	""	""	""	""	"""Christmas tree"""	"""star"""	"0"	"""middle"""	"-1"	"0"	"1"	"1"	"0"	"0"	"""1"""	"""3"""	"""FALSE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""One word communcation"""	""""""	"""25"""	"""m"""	"2"	"0"
"2E924SMEZZ2M1DSN5ZZPFY3ASNXK3R"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Fri Jan 24 16:02:24 PST 2014"	"200"	"0"	"0"	"200"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Fri Jan 31 16:02:24 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3ASNXK3R"	"2I6BDPGFL6VC8P59NS4WOOV7YK8J4A"	"AKZ3NBI7PZP0A"	"Approved"	"Sat Jan 25 09:44:17 PST 2014"	"Fri Jan 24 17:03:17 PST 2014"	"Fri Jan 24 17:04:17 PST 2014"	"Fri Jan 24 20:35:04 PST 2014"	""	""	""	""	"""friend"""	"""mustache"""	"0"	"""middle"""	"-1"	"0"	"1"	"1"	"0"	"0"	"""1"""	"""2"""	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""bobs friends"""	""""""	"""27"""	"""m"""	"2"	"0"
"2E924SMEZZ2M1DSN5ZZPFY3ASNXK3R"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Fri Jan 24 16:02:24 PST 2014"	"200"	"0"	"0"	"200"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Fri Jan 31 16:02:24 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3ASNXK3R"	"2WS5BMJTUHYWL9ZP5W17Y5WS7JPMH3"	"A1UUNYHX3M8O3O"	"Approved"	"Sat Jan 25 09:45:41 PST 2014"	"Fri Jan 24 17:04:42 PST 2014"	"Fri Jan 24 17:05:41 PST 2014"	"Fri Jan 24 20:35:04 PST 2014"	""	""	""	""	"""boat"""	"""motor"""	"0"	"""left"""	"-1"	"0"	"1"	"1"	"0"	"0"	"""1"""	"""2"""	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Boats"""	"""thank you"""	"""27"""	"""M"""	"2"	"0"
"2E924SMEZZ2M1DSN5ZZPFY3ASNXK3R"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Fri Jan 24 16:02:24 PST 2014"	"200"	"0"	"0"	"200"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Fri Jan 31 16:02:24 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3ASNXK3R"	"2LFFSVGULF39OL26JLSFY3N4TWRN9E"	"A1AUETUD4S2GDQ"	"Approved"	"Sat Jan 25 09:46:33 PST 2014"	"Fri Jan 24 17:05:49 PST 2014"	"Fri Jan 24 17:06:33 PST 2014"	"Fri Jan 24 20:35:04 PST 2014"	""	""	""	""	"""pizza"""	"""peppers"""	"0"	"""left"""	"-1"	"0"	"1"	"1"	"0"	"0"	"""1"""	"""1"""	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Pizza and Bob's communication"""	"""Nope"""	"""23"""	"""f"""	"2"	"0"
"2E924SMEZZ2M1DSN5ZZPFY3ASNXK3R"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Fri Jan 24 16:02:24 PST 2014"	"200"	"0"	"0"	"200"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Fri Jan 31 16:02:24 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3ASNXK3R"	"2GK8SV7WGKCCEER38FU3SHAVWHSR1X"	"A235YRATJHAVJ3"	"Approved"	"Sat Jan 25 09:48:57 PST 2014"	"Fri Jan 24 17:07:09 PST 2014"	"Fri Jan 24 17:08:57 PST 2014"	"Fri Jan 24 20:35:05 PST 2014"	""	""	""	""	"""boat"""	"""sail"""	"0"	"""right"""	"-1"	"0"	"1"	"1"	"0"	"0"	"""2"""	"""2"""	"""TRUE"""	"""logical"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""The survey was about Bob and what I thought he was talking about when he said \""sail\""."""	""""""	"""22"""	"""f"""	"3"	"0"
"2E924SMEZZ2M1DSN5ZZPFY3ASNXK3R"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Fri Jan 24 16:02:24 PST 2014"	"200"	"0"	"0"	"200"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Fri Jan 31 16:02:24 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3ASNXK3R"	"2N58XMB3Q39ZJ4CUPTXTAEVYZ87HSA"	"A37BAVJUDU5GOG"	"Approved"	"Sat Jan 25 09:49:01 PST 2014"	"Fri Jan 24 17:06:23 PST 2014"	"Fri Jan 24 17:09:01 PST 2014"	"Fri Jan 24 20:35:05 PST 2014"	""	""	""	""	"""pizza"""	"""peppers"""	"0"	"""right"""	"-1"	"0"	"1"	"1"	"0"	"0"	"""2"""	"""1"""	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Bob, a person who likes pizza and guess which pizza with peppers he wanted."""	"""I have none, thank you."""	"""24"""	"""m"""	"4"	"0"
"2E924SMEZZ2M1DSN5ZZPFY3ASNXK3R"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Fri Jan 24 16:02:24 PST 2014"	"200"	"0"	"0"	"200"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Fri Jan 31 16:02:24 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3ASNXK3R"	"28O2GTP9RA7SOPS12EPSUF76PZYQVL"	"A13MXQ1KC1J9QL"	"Approved"	"Sat Jan 25 09:51:21 PST 2014"	"Fri Jan 24 17:10:20 PST 2014"	"Fri Jan 24 17:11:21 PST 2014"	"Fri Jan 24 20:35:05 PST 2014"	""	""	""	""	"""sundae"""	"""chocolate"""	"0"	"""middle"""	"-1"	"0"	"1"	"1"	"0"	"0"	"""2"""	"""2"""	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""what he was talking about"""	"""no"""	"""28"""	"""m"""	"3"	"0"
"2E924SMEZZ2M1DSN5ZZPFY3ASNXK3R"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Fri Jan 24 16:02:24 PST 2014"	"200"	"0"	"0"	"200"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Fri Jan 31 16:02:24 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3ASNXK3R"	"2VSXULRGNTBJMFSDTA6PDN68QUT6S0"	"A3CIPNLE5O2YCJ"	"Approved"	"Sat Jan 25 09:51:38 PST 2014"	"Fri Jan 24 17:10:27 PST 2014"	"Fri Jan 24 17:11:38 PST 2014"	"Fri Jan 24 20:35:05 PST 2014"	""	""	""	""	"""boat"""	"""motor"""	"0"	"""left"""	"-1"	"0"	"1"	"1"	"0"	"0"	"""2"""	"""1"""	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Boats"""	"""No"""	""""""	"""M"""	"4"	"0"
"2E924SMEZZ2M1DSN5ZZPFY3ASNXK3R"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Fri Jan 24 16:02:24 PST 2014"	"200"	"0"	"0"	"200"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Fri Jan 31 16:02:24 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3ASNXK3R"	"211ZJMJUNU8LIZX7WLWRF8DEPGCG0O"	"A3BU82U7CQUBWW"	"Approved"	"Sat Jan 25 09:51:42 PST 2014"	"Fri Jan 24 17:10:10 PST 2014"	"Fri Jan 24 17:11:42 PST 2014"	"Fri Jan 24 20:35:05 PST 2014"	""	""	""	""	"""snowman"""	"""scarf"""	"0"	"""left"""	"-1"	"0"	"1"	"1"	"0"	"0"	"""2"""	"""2"""	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""communication"""	""""""	"""36"""	"""m"""	"3"	"0"
"2E924SMEZZ2M1DSN5ZZPFY3ASNXK3R"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Fri Jan 24 16:02:24 PST 2014"	"200"	"0"	"0"	"200"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Fri Jan 31 16:02:24 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3ASNXK3R"	"2APULRGNTBJ35FJX1KG7T62QNOQ7TO"	"A2DJTN1RKYWT4L"	"Approved"	"Sat Jan 25 09:51:53 PST 2014"	"Fri Jan 24 17:10:43 PST 2014"	"Fri Jan 24 17:11:53 PST 2014"	"Fri Jan 24 20:35:05 PST 2014"	""	""	""	""	"""sundae"""	"""cherry"""	"0"	"""left"""	"-1"	"0"	"1"	"1"	"0"	"0"	"""1"""	"""2"""	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Sundaes that Bob has eaten """	"""No"""	"""25"""	"""Female"""	"2"	"0"
"2E924SMEZZ2M1DSN5ZZPFY3ASNXK3R"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Fri Jan 24 16:02:24 PST 2014"	"200"	"0"	"0"	"200"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Fri Jan 31 16:02:24 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3ASNXK3R"	"2GT8N46UXFCDNY3CAYEDYNTQO0KTR9"	"A1XLSHGIE8DRF0"	"Approved"	"Sat Jan 25 09:52:35 PST 2014"	"Fri Jan 24 17:11:30 PST 2014"	"Fri Jan 24 17:12:35 PST 2014"	"Fri Jan 24 20:35:05 PST 2014"	""	""	""	""	"""pizza"""	"""mushrooms"""	"0"	"""middle"""	"-1"	"0"	"1"	"1"	"0"	"0"	"""1"""	"""2"""	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""What Bob meant by the word \""mushroom\"""""	"""No"""	"""33"""	"""m"""	"2"	"0"
"2E924SMEZZ2M1DSN5ZZPFY3ASNXK3R"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Fri Jan 24 16:02:24 PST 2014"	"200"	"0"	"0"	"200"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Fri Jan 31 16:02:24 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3ASNXK3R"	"28M98JHSTLB34TLBFE9OHJEPXRDFRO"	"A29M3360IO9CYJ"	"Approved"	"Sat Jan 25 09:53:08 PST 2014"	"Fri Jan 24 17:11:45 PST 2014"	"Fri Jan 24 17:13:08 PST 2014"	"Fri Jan 24 20:35:05 PST 2014"	""	""	""	""	"""snowman"""	"""scarf"""	"0"	"""middle"""	"-1"	"0"	"1"	"1"	"0"	"0"	"""1"""	"""2"""	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Snowmen identification"""	""""""	"""37"""	"""m"""	"2"	"0"
"2E924SMEZZ2M1DSN5ZZPFY3ASNXK3R"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Fri Jan 24 16:02:24 PST 2014"	"200"	"0"	"0"	"200"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Fri Jan 31 16:02:24 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3ASNXK3R"	"2GK8SV7WGKCCEER38FU3SHAVWHUR1Z"	"A1JQ4ZD5EB6FB2"	"Approved"	"Sat Jan 25 09:54:00 PST 2014"	"Fri Jan 24 17:13:20 PST 2014"	"Fri Jan 24 17:14:00 PST 2014"	"Fri Jan 24 20:35:06 PST 2014"	""	""	""	""	"""boat"""	"""cabin"""	"0"	"""right"""	"-1"	"0"	"1"	"1"	"0"	"0"	"""1"""	"""2"""	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Understanding what Bob wants"""	""""""	"""22"""	"""f"""	"2"	"0"
"2E924SMEZZ2M1DSN5ZZPFY3ASNXK3R"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Fri Jan 24 16:02:24 PST 2014"	"200"	"0"	"0"	"200"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Fri Jan 31 16:02:24 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3ASNXK3R"	"2790JPPSI2KYXIRSLCWKRM62PG7PJA"	"A8Q6WK91ZQPGA"	"Approved"	"Sat Jan 25 09:54:59 PST 2014"	"Fri Jan 24 17:14:08 PST 2014"	"Fri Jan 24 17:14:59 PST 2014"	"Fri Jan 24 20:35:06 PST 2014"	""	""	""	""	"""sundae"""	"""cherry"""	"0"	"""right"""	"-1"	"0"	"1"	"1"	"0"	"0"	"""1"""	"""2"""	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Which ice cream he wants to eat"""	""""""	"""24"""	"""Male"""	"2"	"0"
"2E924SMEZZ2M1DSN5ZZPFY3ASNXK3R"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Fri Jan 24 16:02:24 PST 2014"	"200"	"0"	"0"	"200"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Fri Jan 31 16:02:24 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3ASNXK3R"	"2LEJTUHYW2GT82XA3XWWS16F457PK9"	"A1YJKLVJW1FE33"	"Approved"	"Sat Jan 25 09:55:05 PST 2014"	"Fri Jan 24 17:14:21 PST 2014"	"Fri Jan 24 17:15:05 PST 2014"	"Fri Jan 24 20:35:06 PST 2014"	""	""	""	""	"""sundae"""	"""cherry"""	"0"	"""left"""	"-1"	"0"	"1"	"1"	"0"	"0"	"""2"""	"""1"""	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""INCOMPLETE COMMUNICATION"""	""""""	"""40"""	"""M"""	"4"	"0"
"2E924SMEZZ2M1DSN5ZZPFY3ASNXK3R"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Fri Jan 24 16:02:24 PST 2014"	"200"	"0"	"0"	"200"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Fri Jan 31 16:02:24 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3ASNXK3R"	"2QCCCVLL3CA3MFNALVVCFNQ0DAG8Y3"	"A1N8YQYYDOXP74"	"Approved"	"Sat Jan 25 09:55:18 PST 2014"	"Fri Jan 24 17:13:30 PST 2014"	"Fri Jan 24 17:15:18 PST 2014"	"Fri Jan 24 20:35:06 PST 2014"	""	""	""	""	"""sundae"""	"""cherry"""	"0"	"""middle"""	"-1"	"0"	"1"	"1"	"0"	"0"	"""2"""	"""2"""	"""TRUE"""	"""logical"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""What a single word in some frame of context can mean."""	"""Thank you for the test. """	"""31"""	"""m"""	"3"	"0"
