"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.item"	"Answer.target_property"	"Answer.logical_property"	"Answer.foil_property"	"Answer.target_position"	"Answer.logical_position"	"Answer.target_frequency"	"Answer.familiarization_cond"	"Answer.participant_response_type_condition"	"Answer.participant_feature_count_condition"	"Answer.linguistic_framing_condition"	"Answer.target_filler_sequence_condition"	"Answer.question_type_condition"	"Answer.manip_check_target"	"Answer.manip_check_dist"	"Answer.manip_check_foil"	"Answer.name_check_correct"	"Answer.choice"	"Answer.choice_correct"	"Answer.money_allocated_to_foil"	"Answer.money_allocated_to_target"	"Answer.money_allocated_to_logical"	"Answer.Likert_value_foil"	"Answer.Likert_value_target"	"Answer.Likert_value_logical"	"Answer.about"	"Answer.comment"	"Answer.age"	"Answer.gender"	"Answer.scale_and_levels_condition"	"Answer.familiarization_present_in_study"	"Answer.top_question_order"	"Answer.middle_question_order"	"Answer.bottom_question_order"	"Answer.image_version"	"Answer.hand_position"
"3PUOXASB573SHF6W7PYVAHHGQMY9Z1"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed May 14 00:04:50 PDT 2014"	"200"	"0"	"0"	"200"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed May 21 00:04:50 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3PUOXASB573SHF6W7PYVAHHGQMY9Z1"	"3SB4CE2TJVVK4NEGOFTCYB7C11CAX1"	"A3TJ473UQB2T33"	"Approved"	"Thu May 15 09:38:42 PDT 2014"	"Wed May 14 16:57:52 PDT 2014"	"Wed May 14 16:58:42 PDT 2014"	"Wed May 14 22:16:02 PDT 2014"	""	""	""	""	"""pizza"""	"""mushrooms"""	"""olives"""	"""peppers"""	"""right"""	"""middle"""	"0"	"-1"	"0"	"2"	"9"	"0"	"0"	"""2"""	"""2"""	"""2"""	"""TRUE"""	"""twin_2"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Bob and his pizza then pointing at a color of mushrooms"""	"""Nope"""	"""23"""	"""m"""	"8"	"0"	"2"	"1"	"0"	"""3"""	"1"
"3PUOXASB573SHF6W7PYVAHHGQMY9Z1"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed May 14 00:04:50 PDT 2014"	"200"	"0"	"0"	"200"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed May 21 00:04:50 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3PUOXASB573SHF6W7PYVAHHGQMY9Z1"	"3DIP6YHAPCSXFZUKWCJ6EVGAV718EM"	"A3OQNY7ZTAJU0D"	"Approved"	"Thu May 15 09:38:50 PDT 2014"	"Wed May 14 16:57:58 PDT 2014"	"Wed May 14 16:58:50 PDT 2014"	"Wed May 14 22:16:02 PDT 2014"	""	""	""	""	"""pizza"""	"""peppers"""	"""mushrooms"""	"""olives"""	"""middle"""	"""right"""	"0"	"-1"	"0"	"2"	"9"	"0"	"0"	"""2"""	"""2"""	"""2"""	"""TRUE"""	"""twin_1"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Bob eats a lot of pizza..."""	""""""	"""28"""	"""f"""	"8"	"0"	"1"	"2"	"0"	"""3"""	"0"
"3PUOXASB573SHF6W7PYVAHHGQMY9Z1"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed May 14 00:04:50 PDT 2014"	"200"	"0"	"0"	"200"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed May 21 00:04:50 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3PUOXASB573SHF6W7PYVAHHGQMY9Z1"	"39PAAFCODM0XFU8UU0JB5V0J9FOVT3"	"A30ZBG4SIBCC2A"	"Approved"	"Thu May 15 09:38:59 PDT 2014"	"Wed May 14 16:57:46 PDT 2014"	"Wed May 14 16:58:59 PDT 2014"	"Wed May 14 22:16:02 PDT 2014"	""	""	""	""	"""boat"""	"""sail"""	"""motor"""	"""cabin"""	"""left"""	"""right"""	"0"	"-1"	"0"	"2"	"10"	"0"	"0"	"""2"""	"""2"""	"""2"""	"""TRUE"""	"""twin_2"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""What boat has what."""	"""Bob is a weird guy."""	"""26"""	"""m"""	"8"	"0"	"2"	"1"	"0"	"""3"""	"-1"
"3PUOXASB573SHF6W7PYVAHHGQMY9Z1"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed May 14 00:04:50 PDT 2014"	"200"	"0"	"0"	"200"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed May 21 00:04:50 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3PUOXASB573SHF6W7PYVAHHGQMY9Z1"	"3JZQSN0I3QA4ES0YALF0OQI8VRSFGQ"	"AD8ZUKPJT9E6"	"Approved"	"Thu May 15 09:39:38 PDT 2014"	"Wed May 14 16:59:00 PDT 2014"	"Wed May 14 16:59:38 PDT 2014"	"Wed May 14 22:16:03 PDT 2014"	""	""	""	""	"""friend"""	"""mustache"""	"""glasses"""	"""hat"""	"""middle"""	"""right"""	"0"	"-1"	"0"	"2"	"9"	"0"	"0"	"""2"""	"""2"""	"""2"""	"""TRUE"""	"""twin_2"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""I'm really not sure."""	""""""	"""28"""	"""m"""	"8"	"0"	"1"	"0"	"2"	"""3"""	"2"
"3PUOXASB573SHF6W7PYVAHHGQMY9Z1"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed May 14 00:04:50 PDT 2014"	"200"	"0"	"0"	"200"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed May 21 00:04:50 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3PUOXASB573SHF6W7PYVAHHGQMY9Z1"	"3TMFV4NEP8ERWZGBHCDC01NA2B5W8P"	"A34X76H88ZIZ21"	"Approved"	"Thu May 15 09:39:50 PDT 2014"	"Wed May 14 16:59:05 PDT 2014"	"Wed May 14 16:59:50 PDT 2014"	"Wed May 14 22:16:03 PDT 2014"	""	""	""	""	"""pizza"""	"""mushrooms"""	"""olives"""	"""peppers"""	"""right"""	"""middle"""	"0"	"-1"	"0"	"2"	"10"	"0"	"0"	"""2"""	"""2"""	"""2"""	"""TRUE"""	"""twin_1"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""pizza"""	"""none"""	"""23"""	"""f"""	"8"	"0"	"2"	"0"	"1"	"""3"""	"-1"
"3PUOXASB573SHF6W7PYVAHHGQMY9Z1"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed May 14 00:04:50 PDT 2014"	"200"	"0"	"0"	"200"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed May 21 00:04:50 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3PUOXASB573SHF6W7PYVAHHGQMY9Z1"	"3SUWZRL0MYDABLBW3XM8UHKJPCB6EY"	"ADVZ6ZG7MEOKE"	"Approved"	"Thu May 15 09:39:58 PDT 2014"	"Wed May 14 16:58:32 PDT 2014"	"Wed May 14 16:59:58 PDT 2014"	"Wed May 14 22:16:03 PDT 2014"	""	""	""	""	"""snowman"""	"""hat"""	"""scarf"""	"""mittens"""	"""right"""	"""left"""	"0"	"-1"	"0"	"2"	"10"	"0"	"0"	"""2"""	"""2"""	"""2"""	"""TRUE"""	"""twin_2"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""snowmen"""	"""no"""	"""24"""	"""f"""	"8"	"0"	"2"	"1"	"0"	"""3"""	"-1"
"3PUOXASB573SHF6W7PYVAHHGQMY9Z1"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed May 14 00:04:50 PDT 2014"	"200"	"0"	"0"	"200"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed May 21 00:04:50 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3PUOXASB573SHF6W7PYVAHHGQMY9Z1"	"3ZDAD0O1T1DPJJDPUFKTTGX4PQWXT8"	"A31RMITN4K8YU7"	"Approved"	"Thu May 15 09:39:59 PDT 2014"	"Wed May 14 16:58:41 PDT 2014"	"Wed May 14 16:59:59 PDT 2014"	"Wed May 14 22:16:03 PDT 2014"	""	""	""	""	"""sundae"""	"""cherry"""	"""whipped cream"""	"""chocolate"""	"""middle"""	"""left"""	"0"	"-1"	"0"	"2"	"9"	"0"	"0"	"""2"""	"""2"""	"""2"""	"""TRUE"""	"""twin_2"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""sundae"""	"""no"""	"""29"""	"""m"""	"8"	"0"	"1"	"0"	"2"	"""3"""	"0"
"3PUOXASB573SHF6W7PYVAHHGQMY9Z1"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed May 14 00:04:50 PDT 2014"	"200"	"0"	"0"	"200"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed May 21 00:04:50 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3PUOXASB573SHF6W7PYVAHHGQMY9Z1"	"3B4YI393V9WG82EBB59GK3KQ8SGSS6"	"A1JE3G5ZXGCGTD"	"Approved"	"Thu May 15 09:40:09 PDT 2014"	"Wed May 14 16:58:34 PDT 2014"	"Wed May 14 17:00:09 PDT 2014"	"Wed May 14 22:16:03 PDT 2014"	""	""	""	""	"""snowman"""	"""mittens"""	"""scarf"""	"""hat"""	"""right"""	"""middle"""	"0"	"-1"	"0"	"2"	"9"	"0"	"0"	"""2"""	"""2"""	"""2"""	"""TRUE"""	"""twin_2"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""snowmen and what is he talking about"""	""""""	"""55"""	"""f"""	"8"	"0"	"1"	"0"	"2"	"""3"""	"0"
"3PUOXASB573SHF6W7PYVAHHGQMY9Z1"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed May 14 00:04:50 PDT 2014"	"200"	"0"	"0"	"200"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed May 21 00:04:50 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3PUOXASB573SHF6W7PYVAHHGQMY9Z1"	"3L0KT67Y8EGD4OQKAB152P8RPDCSYK"	"AODPLPB622CBE"	"Approved"	"Thu May 15 09:41:01 PDT 2014"	"Wed May 14 16:58:57 PDT 2014"	"Wed May 14 17:01:01 PDT 2014"	"Wed May 14 22:16:03 PDT 2014"	""	""	""	""	"""pizza"""	"""mushrooms"""	"""olives"""	"""peppers"""	"""middle"""	"""right"""	"0"	"-1"	"0"	"2"	"10"	"0"	"0"	"""2"""	"""2"""	"""2"""	"""TRUE"""	"""twin_1"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Picking a pizza out for a man named Bob"""	""""""	"""25"""	"""m"""	"8"	"0"	"2"	"1"	"0"	"""3"""	"-1"
"3PUOXASB573SHF6W7PYVAHHGQMY9Z1"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed May 14 00:04:50 PDT 2014"	"200"	"0"	"0"	"200"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed May 21 00:04:50 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3PUOXASB573SHF6W7PYVAHHGQMY9Z1"	"39DD6S19JPBCZVV752JJRFDEUG8EZX"	"A3RILJPBGAOWN4"	"Approved"	"Thu May 15 09:41:46 PDT 2014"	"Wed May 14 17:00:33 PDT 2014"	"Wed May 14 17:01:46 PDT 2014"	"Wed May 14 22:16:03 PDT 2014"	""	""	""	""	"""sundae"""	"""cherry"""	"""chocolate"""	"""whipped cream"""	"""right"""	"""middle"""	"0"	"-1"	"0"	"2"	"10"	"0"	"0"	"""2"""	"""2"""	"""2"""	"""FALSE"""	"""twin_2"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""ice cream"""	""""""	"""30"""	"""m"""	"8"	"0"	"2"	"0"	"1"	"""3"""	"-1"
"3PUOXASB573SHF6W7PYVAHHGQMY9Z1"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed May 14 00:04:50 PDT 2014"	"200"	"0"	"0"	"200"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed May 21 00:04:50 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3PUOXASB573SHF6W7PYVAHHGQMY9Z1"	"3LYA37P8IQNJ3XK1VAEJ3SJGNAIKBH"	"A1GTRY6DNSNLCL"	"Approved"	"Thu May 15 09:42:49 PDT 2014"	"Wed May 14 17:00:25 PDT 2014"	"Wed May 14 17:02:49 PDT 2014"	"Wed May 14 22:16:04 PDT 2014"	""	""	""	""	"""pizza"""	"""peppers"""	"""mushrooms"""	"""olives"""	"""right"""	"""middle"""	"0"	"-1"	"0"	"2"	"10"	"0"	"0"	"""2"""	"""2"""	"""2"""	"""TRUE"""	"""twin_1"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Guessing intentionality, perhaps?"""	"""No"""	"""26"""	"""f"""	"8"	"0"	"2"	"1"	"0"	"""3"""	"-1"
"3PUOXASB573SHF6W7PYVAHHGQMY9Z1"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed May 14 00:04:50 PDT 2014"	"200"	"0"	"0"	"200"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed May 21 00:04:50 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3PUOXASB573SHF6W7PYVAHHGQMY9Z1"	"3KJYX6QCM9B31RCPI6573PDABFHJVA"	"A21EJWA14YMY79"	"Approved"	"Thu May 15 15:18:45 PDT 2014"	"Wed May 14 22:35:41 PDT 2014"	"Wed May 14 22:38:45 PDT 2014"	"Thu May 15 02:56:15 PDT 2014"	""	""	""	""	"""snowman"""	"""mittens"""	"""scarf"""	"""hat"""	"""right"""	"""left"""	"0"	"-1"	"0"	"2"	"9"	"0"	"0"	"""2"""	"""2"""	"""2"""	"""TRUE"""	"""twin_2"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""bob likes to decorate snowmen"""	"""none"""	"""53"""	"""male"""	"8"	"0"	"1"	"2"	"0"	"""3"""	"2"
"3PUOXASB573SHF6W7PYVAHHGQMY9Z1"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed May 14 00:04:50 PDT 2014"	"200"	"0"	"0"	"200"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed May 21 00:04:50 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3PUOXASB573SHF6W7PYVAHHGQMY9Z1"	"3TXMY6UCAEOOO5A2MFUBAY1743ZQCF"	"A3IMRQVBVBISGC"	"Approved"	"Thu May 15 15:41:19 PDT 2014"	"Wed May 14 22:59:54 PDT 2014"	"Wed May 14 23:01:19 PDT 2014"	"Thu May 15 02:56:15 PDT 2014"	""	""	""	""	"""pizza"""	"""mushrooms"""	"""peppers"""	"""olives"""	"""left"""	"""middle"""	"0"	"-1"	"0"	"2"	"9"	"0"	"0"	"""2"""	"""2"""	"""2"""	"""TRUE"""	"""twin_2"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Pizza"""	"""No."""	"""28"""	"""m"""	"8"	"0"	"1"	"0"	"2"	"""3"""	"2"
"3PUOXASB573SHF6W7PYVAHHGQMY9Z1"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed May 14 00:04:50 PDT 2014"	"200"	"0"	"0"	"200"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed May 21 00:04:50 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3PUOXASB573SHF6W7PYVAHHGQMY9Z1"	"32RIADZISS4X6HC0L4DYM04KUFAS42"	"A36Q9YHOL28R9S"	"Approved"	"Thu May 15 16:04:36 PDT 2014"	"Wed May 14 23:22:39 PDT 2014"	"Wed May 14 23:24:36 PDT 2014"	"Thu May 15 02:56:28 PDT 2014"	""	""	""	""	"""snowman"""	"""mittens"""	"""scarf"""	"""hat"""	"""middle"""	"""left"""	"0"	"-1"	"0"	"2"	"9"	"0"	"0"	"""2"""	"""2"""	"""2"""	"""TRUE"""	"""twin_2"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""bob and snowmen"""	""""""	"""21"""	"""f"""	"8"	"0"	"2"	"1"	"0"	"""3"""	"1"
"3PUOXASB573SHF6W7PYVAHHGQMY9Z1"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed May 14 00:04:50 PDT 2014"	"200"	"0"	"0"	"200"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed May 21 00:04:50 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3PUOXASB573SHF6W7PYVAHHGQMY9Z1"	"392CY0QWG1R8C394GSJKIYYXLHA4IO"	"A1RWNYJA5X25YH"	"Approved"	"Thu May 15 16:09:16 PDT 2014"	"Wed May 14 23:27:41 PDT 2014"	"Wed May 14 23:29:16 PDT 2014"	"Thu May 15 02:56:28 PDT 2014"	""	""	""	""	"""friend"""	"""glasses"""	"""mustache"""	"""hat"""	"""left"""	"""right"""	"0"	"-1"	"0"	"2"	"9"	"0"	"0"	"""2"""	"""2"""	"""2"""	"""TRUE"""	"""twin_1"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Picking the friend of the 3 Bob saw"""	"""Fun to do"""	"""63"""	"""f"""	"8"	"0"	"1"	"0"	"2"	"""3"""	"0"
"3PUOXASB573SHF6W7PYVAHHGQMY9Z1"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed May 14 00:04:50 PDT 2014"	"200"	"0"	"0"	"200"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed May 21 00:04:50 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3PUOXASB573SHF6W7PYVAHHGQMY9Z1"	"3R3YRB5GRF3SNJKLJAIPE4887M4UA8"	"A35CSDNQYK408H"	"Approved"	"Thu May 15 16:55:56 PDT 2014"	"Thu May 15 00:14:51 PDT 2014"	"Thu May 15 00:15:56 PDT 2014"	"Thu May 15 02:56:28 PDT 2014"	""	""	""	""	"""snowman"""	"""mittens"""	"""scarf"""	"""hat"""	"""middle"""	"""left"""	"0"	"-1"	"0"	"2"	"10"	"0"	"0"	"""2"""	"""2"""	"""2"""	"""TRUE"""	"""odd_one"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""What snowmen he was referring to when saying mittens."""	""""""	"""28"""	"""M"""	"8"	"0"	"2"	"1"	"0"	"""3"""	"-1"
"3PUOXASB573SHF6W7PYVAHHGQMY9Z1"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed May 14 00:04:50 PDT 2014"	"200"	"0"	"0"	"200"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed May 21 00:04:50 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3PUOXASB573SHF6W7PYVAHHGQMY9Z1"	"3KGTPGBS6XL3IGPH6VPA8MPAVYDU22"	"A2ZFU8CU7OKDTQ"	"Approved"	"Thu May 15 16:59:49 PDT 2014"	"Thu May 15 00:18:08 PDT 2014"	"Thu May 15 00:19:49 PDT 2014"	"Thu May 15 02:56:28 PDT 2014"	""	""	""	""	"""Christmas tree"""	"""star"""	"""ornaments"""	"""lights"""	"""middle"""	"""right"""	"0"	"-1"	"0"	"2"	"10"	"0"	"0"	"""2"""	"""3"""	"""2"""	"""TRUE"""	"""twin_2"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Bob and his christmas trees"""	""""""	"""19"""	"""f"""	"8"	"0"	"1"	"2"	"0"	"""3"""	"-1"
"3PUOXASB573SHF6W7PYVAHHGQMY9Z1"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed May 14 00:04:50 PDT 2014"	"200"	"0"	"0"	"200"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed May 21 00:04:50 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3PUOXASB573SHF6W7PYVAHHGQMY9Z1"	"3U5JL4WY5K952YYZFEJLL8LC9UQX4T"	"A16TESTJICU76L"	"Approved"	"Thu May 15 17:00:41 PDT 2014"	"Thu May 15 00:19:35 PDT 2014"	"Thu May 15 00:20:41 PDT 2014"	"Thu May 15 02:56:28 PDT 2014"	""	""	""	""	"""boat"""	"""sail"""	"""cabin"""	"""motor"""	"""middle"""	"""left"""	"0"	"-1"	"0"	"2"	"9"	"0"	"0"	"""2"""	"""2"""	"""2"""	"""TRUE"""	"""twin_2"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Boats?"""	"""None"""	"""24"""	"""m"""	"8"	"0"	"0"	"1"	"2"	"""3"""	"0"
"3PUOXASB573SHF6W7PYVAHHGQMY9Z1"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed May 14 00:04:50 PDT 2014"	"200"	"0"	"0"	"200"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed May 21 00:04:50 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3PUOXASB573SHF6W7PYVAHHGQMY9Z1"	"3VHHR074H3H7LRZT3TE4DQAZTN77L2"	"A1JMINVUZ2AOZR"	"Approved"	"Thu May 15 17:01:04 PDT 2014"	"Thu May 15 00:19:00 PDT 2014"	"Thu May 15 00:21:04 PDT 2014"	"Thu May 15 02:56:28 PDT 2014"	""	""	""	""	"""pizza"""	"""peppers"""	"""olives"""	"""mushrooms"""	"""left"""	"""middle"""	"0"	"-1"	"0"	"2"	"10"	"0"	"0"	"""2"""	"""2"""	"""2"""	"""TRUE"""	"""twin_2"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Figuring out what people are talking about."""	""""""	"""32"""	"""m"""	"8"	"0"	"1"	"0"	"2"	"""3"""	"-1"
"3PUOXASB573SHF6W7PYVAHHGQMY9Z1"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed May 14 00:04:50 PDT 2014"	"200"	"0"	"0"	"200"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed May 21 00:04:50 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3PUOXASB573SHF6W7PYVAHHGQMY9Z1"	"3WSELTNVR32DN65WJ5SF98M6O8ZTAI"	"A1OVDEQPK8O5PG"	"Approved"	"Thu May 15 17:01:17 PDT 2014"	"Thu May 15 00:20:27 PDT 2014"	"Thu May 15 00:21:17 PDT 2014"	"Thu May 15 02:56:29 PDT 2014"	""	""	""	""	"""snowman"""	"""mittens"""	"""scarf"""	"""hat"""	"""right"""	"""left"""	"0"	"-1"	"0"	"2"	"9"	"0"	"0"	"""2"""	"""2"""	"""2"""	"""TRUE"""	"""twin_2"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""colors"""	"""no"""	"""28"""	"""male"""	"8"	"0"	"1"	"2"	"0"	"""3"""	"0"
